,time,accX,accY,accZ,gyroX,gyroY,gyroZ,device,side,exercise,nth_repetition,angle,direction
12929,338.00481,7.43,-1.94,-7.92,-0.36,-0.63,0.21,84:FC:E6:50:9E:F8,L,A,25,21.6,up
12930,338.00481,7.44,-1.61,-7.11,0.11,-0.57,0.35,84:FC:E6:50:9E:F8,L,A,25,22.319999999999997,up
12931,338.00481,7.47,-1.42,-6.99,-0.03,-0.53,0.36,84:FC:E6:50:9E:F8,L,A,25,23.039999999999996,up
12932,338.00481,7.41,-1.4,-6.49,-0.16,-0.46,0.38,84:FC:E6:50:9E:F8,L,A,25,23.75999999999999,up
12933,338.00481,7.59,-1.54,-5.93,0.06,-0.53,0.41,84:FC:E6:50:9E:F8,L,A,25,24.479999999999993,up
12934,338.00481,7.69,-1.47,-5.91,0.1,-0.68,0.41,84:FC:E6:50:9E:F8,L,A,25,25.199999999999992,up
12935,338.00481,7.7,-1.5,-5.9,0.12,-0.71,0.33,84:FC:E6:50:9E:F8,L,A,25,25.91999999999999,up
12936,338.00481,7.79,-1.51,-5.88,0.25,-0.83,0.36,84:FC:E6:50:9E:F8,L,A,25,26.63999999999999,up
12937,338.00481,7.68,-1.54,-5.74,0.4,-0.91,0.36,84:FC:E6:50:9E:F8,L,A,25,27.35999999999999,up
12938,338.00481,7.79,-1.49,-5.52,0.47,-0.95,0.35,84:FC:E6:50:9E:F8,L,A,25,28.079999999999988,up
12939,338.00481,4.29,-2.1,-9.6,0.22,-1.86,0.52,84:FC:E6:50:9E:F8,L,A,25,28.799999999999983,up
12940,338.00481,8.05,-1.4,-5.44,0.5,-1.04,0.33,84:FC:E6:50:9E:F8,L,A,25,29.519999999999985,up
12941,338.00481,8.31,-1.03,-5.56,-0.09,-1.06,0.24,84:FC:E6:50:9E:F8,L,A,25,30.239999999999984,up
12942,338.00481,8.26,-1.14,-5.14,-0.45,-1.01,0.15,84:FC:E6:50:9E:F8,L,A,25,30.959999999999983,up
12943,338.00481,8.36,-1.5,-4.71,-0.32,-0.99,0.22,84:FC:E6:50:9E:F8,L,A,25,31.679999999999986,up
12944,338.00481,8.48,-1.51,-5.1,-0.17,-1.04,0.28,84:FC:E6:50:9E:F8,L,A,25,32.399999999999984,up
12945,338.00481,8.66,-1.36,-5.3,-0.15,-1.09,0.33,84:FC:E6:50:9E:F8,L,A,25,33.11999999999998,up
12946,338.00481,7.4,-1.59,-6.86,0.09,-0.49,0.33,84:FC:E6:50:9E:F8,L,A,25,33.83999999999998,up
12947,338.00481,7.32,-1.72,-7.24,-0.15,-0.49,0.27,84:FC:E6:50:9E:F8,L,A,25,34.55999999999998,up
12948,338.00481,7.42,-1.74,-7.59,-0.41,-0.5,0.21,84:FC:E6:50:9E:F8,L,A,25,35.27999999999998,up
12949,338.00481,7.37,-1.83,-7.88,-0.42,-0.58,0.26,84:FC:E6:50:9E:F8,L,A,25,35.99999999999998,up
12950,338.00481,8.26,-1.24,-5.53,0.24,-1.07,0.27,84:FC:E6:50:9E:F8,L,A,25,36.71999999999998,up
12951,338.00481,8.69,-0.96,-4.75,-0.26,-1.02,0.41,84:FC:E6:50:9E:F8,L,A,25,37.439999999999976,up
12952,338.00481,4.27,-2.14,-9.99,0.14,-1.91,0.54,84:FC:E6:50:9E:F8,L,A,25,38.159999999999975,up
12953,338.00481,3.57,-2.27,-8.74,0.51,-1.85,0.59,84:FC:E6:50:9E:F8,L,A,25,38.879999999999974,up
12954,338.00481,-1.39,-1.68,-10.62,-0.57,-1.36,0.56,84:FC:E6:50:9E:F8,L,A,25,39.59999999999997,up
12955,338.00481,-1.4,-1.57,-10.94,-0.77,-1.38,0.56,84:FC:E6:50:9E:F8,L,A,25,40.31999999999997,up
12956,338.00481,-1.29,-1.25,-11.01,-0.82,-1.44,0.58,84:FC:E6:50:9E:F8,L,A,25,41.03999999999997,up
12957,338.00481,-1.75,-1.11,-10.99,-0.79,-1.51,0.66,84:FC:E6:50:9E:F8,L,A,25,41.75999999999997,up
12958,338.00481,-1.6,-1.31,-10.84,-0.69,-1.57,0.7,84:FC:E6:50:9E:F8,L,A,25,42.47999999999997,up
12959,338.00481,-1.75,-1.06,-10.7,-0.57,-1.62,0.76,84:FC:E6:50:9E:F8,L,A,25,43.19999999999997,up
12960,338.00481,-1.86,-0.83,-10.69,-0.48,-1.67,0.82,84:FC:E6:50:9E:F8,L,A,25,43.919999999999966,up
12961,338.00481,-2.31,-0.94,-10.52,-0.46,-1.72,0.84,84:FC:E6:50:9E:F8,L,A,25,44.639999999999965,up
12962,338.00481,-2.61,-1.0,-10.32,-0.48,-1.7,0.81,84:FC:E6:50:9E:F8,L,A,25,45.35999999999997,up
12963,338.00481,-2.8,-0.82,-10.38,-0.47,-1.73,0.82,84:FC:E6:50:9E:F8,L,A,25,46.07999999999996,up
12964,338.00481,-2.98,-0.68,-10.3,-0.43,-1.77,0.88,84:FC:E6:50:9E:F8,L,A,25,46.79999999999996,up
12965,338.00481,-3.17,-0.53,-9.93,-0.36,-1.8,0.84,84:FC:E6:50:9E:F8,L,A,25,47.51999999999996,up
12966,338.00481,-3.58,-0.6,-9.89,-0.5,-1.78,0.85,84:FC:E6:50:9E:F8,L,A,25,48.23999999999996,up
12967,338.00481,-3.58,-0.51,-9.83,-0.64,-1.78,0.77,84:FC:E6:50:9E:F8,L,A,25,48.95999999999996,up
12968,338.00481,-3.85,-0.24,-9.65,-0.63,-1.8,0.79,84:FC:E6:50:9E:F8,L,A,25,49.67999999999996,up
12969,338.00481,-4.17,-0.17,-9.46,-0.45,-1.81,0.8,84:FC:E6:50:9E:F8,L,A,25,50.39999999999995,up
12970,338.00481,-4.51,-0.15,-9.3,-0.48,-1.76,0.77,84:FC:E6:50:9E:F8,L,A,25,51.119999999999955,up
12971,338.00481,-4.62,0.12,-9.17,-0.59,-1.75,0.74,84:FC:E6:50:9E:F8,L,A,25,51.839999999999954,up
12972,338.00481,-4.7,0.24,-9.09,-0.56,-1.76,0.7,84:FC:E6:50:9E:F8,L,A,25,52.55999999999995,up
12973,338.00481,-1.21,-1.64,-10.43,-0.48,-1.35,0.53,84:FC:E6:50:9E:F8,L,A,25,53.27999999999995,up
12974,338.00481,-0.96,-1.62,-10.35,-0.53,-1.35,0.54,84:FC:E6:50:9E:F8,L,A,25,53.99999999999995,up
12975,338.00481,-0.63,-1.62,-10.67,-0.44,-1.37,0.47,84:FC:E6:50:9E:F8,L,A,25,54.71999999999995,up
12976,338.00481,-0.65,-1.87,-10.61,-0.37,-1.35,0.42,84:FC:E6:50:9E:F8,L,A,25,55.43999999999995,up
12977,338.00481,3.17,-1.91,-8.84,0.1,-1.76,0.55,84:FC:E6:50:9E:F8,L,A,25,56.15999999999995,up
12978,338.00481,3.31,-1.8,-9.67,0.12,-1.81,0.59,84:FC:E6:50:9E:F8,L,A,25,56.879999999999946,up
12979,338.00481,3.04,-2.15,-9.67,0.26,-1.77,0.6,84:FC:E6:50:9E:F8,L,A,25,57.599999999999945,up
12980,338.00481,2.6,-2.01,-9.85,0.39,-1.69,0.58,84:FC:E6:50:9E:F8,L,A,25,58.31999999999994,up
12981,338.00481,2.3,-2.17,-9.46,0.32,-1.54,0.56,84:FC:E6:50:9E:F8,L,A,25,59.03999999999994,up
12982,338.00481,2.2,-1.97,-9.86,-0.16,-1.56,0.56,84:FC:E6:50:9E:F8,L,A,25,59.75999999999994,up
12983,338.00481,2.21,-2.45,-10.25,-0.19,-1.66,0.66,84:FC:E6:50:9E:F8,L,A,25,60.47999999999994,up
12984,338.00481,1.76,-2.04,-10.04,-0.16,-1.64,0.68,84:FC:E6:50:9E:F8,L,A,25,61.19999999999994,up
12985,338.00481,1.49,-2.05,-10.09,-0.18,-1.52,0.61,84:FC:E6:50:9E:F8,L,A,25,61.91999999999994,up
12986,338.00481,3.99,-1.97,-9.77,0.26,-1.94,0.7,84:FC:E6:50:9E:F8,L,A,25,62.63999999999994,up
12987,338.00481,1.45,-2.03,-10.05,-0.29,-1.45,0.57,84:FC:E6:50:9E:F8,L,A,25,63.359999999999935,up
12988,338.00481,1.0,-1.63,-10.27,-0.54,-1.44,0.47,84:FC:E6:50:9E:F8,L,A,25,64.07999999999994,up
12989,338.00481,0.81,-1.71,-9.95,-0.43,-1.39,0.38,84:FC:E6:50:9E:F8,L,A,25,64.79999999999994,up
12990,338.00481,0.74,-1.77,-10.18,-0.31,-1.37,0.31,84:FC:E6:50:9E:F8,L,A,25,65.51999999999994,up
12991,338.00481,0.59,-1.7,-10.21,-0.15,-1.37,0.31,84:FC:E6:50:9E:F8,L,A,25,66.23999999999994,up
12992,338.00481,0.4,-1.66,-10.19,-0.03,-1.39,0.37,84:FC:E6:50:9E:F8,L,A,25,66.95999999999994,up
12993,338.00481,0.11,-1.65,-10.37,-0.08,-1.38,0.38,84:FC:E6:50:9E:F8,L,A,25,67.67999999999994,up
12994,338.00481,8.52,-1.14,-5.41,-0.04,-1.16,0.49,84:FC:E6:50:9E:F8,L,A,25,68.39999999999993,up
12995,338.00481,-0.02,-1.84,-10.39,-0.21,-1.36,0.35,84:FC:E6:50:9E:F8,L,A,25,69.11999999999993,up
12996,338.00481,-0.34,-1.88,-10.63,-0.29,-1.34,0.36,84:FC:E6:50:9E:F8,L,A,25,69.83999999999993,up
12997,338.00481,1.43,-1.64,-10.09,-0.54,-1.41,0.5,84:FC:E6:50:9E:F8,L,A,25,70.55999999999993,up
12998,338.00481,8.95,-0.76,-4.02,0.2,-1.26,0.17,84:FC:E6:50:9E:F8,L,A,25,71.27999999999993,up
12999,338.00481,8.83,-1.1,-4.63,-0.22,-1.01,0.38,84:FC:E6:50:9E:F8,L,A,25,71.99999999999993,up
13000,341.0051,-9.47,3.75,-2.17,-1.42,0.02,0.74,84:FC:E6:50:9E:F8,L,A,25,72.71999999999993,up
13001,341.0051,-9.47,3.68,-2.67,-1.88,-0.05,0.94,84:FC:E6:50:9E:F8,L,A,25,73.43999999999993,up
13002,341.0051,-9.3,3.51,-2.68,-2.65,-0.04,1.09,84:FC:E6:50:9E:F8,L,A,25,74.15999999999993,up
13003,341.0051,-9.19,2.5,-2.79,-3.77,-0.04,0.92,84:FC:E6:50:9E:F8,L,A,25,74.87999999999992,up
13004,341.0051,-9.36,2.2,-2.9,-4.54,-0.14,0.95,84:FC:E6:50:9E:F8,L,A,25,75.59999999999992,up
13005,341.0051,-9.41,2.33,-3.38,-4.87,-0.33,1.15,84:FC:E6:50:9E:F8,L,A,25,76.31999999999992,up
13006,341.0051,-9.61,2.47,-4.02,-3.93,-0.53,1.34,84:FC:E6:50:9E:F8,L,A,25,77.03999999999992,up
13007,341.0051,-8.71,0.85,-4.08,-0.37,-0.91,0.28,84:FC:E6:50:9E:F8,L,A,25,77.75999999999992,up
13008,341.0051,-9.57,1.88,-4.25,1.36,-0.97,1.28,84:FC:E6:50:9E:F8,L,A,25,78.47999999999992,up
13009,341.0051,-9.64,1.75,-4.27,2.28,-1.14,1.42,84:FC:E6:50:9E:F8,L,A,25,79.19999999999992,up
13010,341.0051,-9.22,1.55,-4.37,2.77,-1.28,1.47,84:FC:E6:50:9E:F8,L,A,25,79.91999999999992,up
13011,341.0051,-9.17,1.11,-4.21,2.55,-1.42,1.4,84:FC:E6:50:9E:F8,L,A,25,80.63999999999992,up
13012,341.0051,-8.75,1.54,-4.55,1.91,-1.43,1.26,84:FC:E6:50:9E:F8,L,A,25,81.35999999999991,up
13013,341.0051,-8.43,1.31,-4.91,0.96,-1.3,1.07,84:FC:E6:50:9E:F8,L,A,25,82.07999999999991,up
13014,341.0051,-9.28,1.82,-4.47,-2.43,-0.65,1.36,84:FC:E6:50:9E:F8,L,A,25,82.79999999999991,up
13015,341.0051,-9.11,1.23,-4.23,2.88,-1.38,1.49,84:FC:E6:50:9E:F8,L,A,25,83.51999999999991,up
13016,341.0051,-9.48,3.86,-2.28,-1.13,0.15,0.56,84:FC:E6:50:9E:F8,L,A,25,84.23999999999991,up
13017,341.0051,-9.81,2.43,-0.62,0.54,0.09,-0.01,84:FC:E6:50:9E:F8,L,A,25,84.95999999999991,up
13018,341.0051,-9.74,3.33,-2.43,0.2,-0.25,-0.58,84:FC:E6:50:9E:F8,L,A,25,85.67999999999991,up
13019,341.0051,-9.63,3.39,-2.06,0.16,-0.25,-0.57,84:FC:E6:50:9E:F8,L,A,25,86.3999999999999,up
13020,341.0051,-9.51,3.27,-2.21,-0.0,-0.24,-0.57,84:FC:E6:50:9E:F8,L,A,25,87.1199999999999,up
13021,341.0051,-9.65,3.19,-2.13,-0.07,-0.25,-0.57,84:FC:E6:50:9E:F8,L,A,25,87.8399999999999,up
13022,341.0051,-9.96,3.05,-1.67,-0.03,-0.25,-0.56,84:FC:E6:50:9E:F8,L,A,25,88.5599999999999,up
13023,341.0051,-9.81,2.85,-1.58,-0.16,-0.22,-0.59,84:FC:E6:50:9E:F8,L,A,25,89.2799999999999,up
13024,341.0051,-9.63,2.98,-1.82,-0.27,-0.22,-0.61,84:FC:E6:50:9E:F8,L,A,25,89.9999999999999,up
13025,341.0051,-9.71,2.86,-1.98,-0.28,-0.28,-0.6,84:FC:E6:50:9E:F8,L,A,25,90.7199999999999,up
13026,341.0051,-9.73,2.87,-1.49,-0.1,-0.34,-0.58,84:FC:E6:50:9E:F8,L,A,25,91.4399999999999,up
13027,341.0051,-9.76,2.7,-1.06,0.14,-0.34,-0.54,84:FC:E6:50:9E:F8,L,A,25,92.1599999999999,up
13028,341.0051,-9.64,2.64,-1.01,0.42,-0.33,-0.49,84:FC:E6:50:9E:F8,L,A,25,92.8799999999999,up
13029,341.0051,-9.68,2.83,-0.98,0.61,-0.3,-0.46,84:FC:E6:50:9E:F8,L,A,25,93.5999999999999,up
13030,341.0051,-9.66,2.77,-0.86,0.59,-0.28,-0.45,84:FC:E6:50:9E:F8,L,A,25,94.3199999999999,up
13031,341.0051,-9.74,2.71,-0.86,0.48,-0.24,-0.36,84:FC:E6:50:9E:F8,L,A,25,95.03999999999988,up
13032,341.0051,-9.72,2.81,-0.74,0.37,-0.2,-0.29,84:FC:E6:50:9E:F8,L,A,25,95.75999999999988,up
13033,341.0051,-9.63,2.8,-0.7,0.15,-0.16,-0.24,84:FC:E6:50:9E:F8,L,A,25,96.47999999999988,up
13034,341.0051,-9.82,2.81,-0.5,0.18,-0.09,-0.12,84:FC:E6:50:9E:F8,L,A,25,97.19999999999987,up
13035,341.0051,-9.65,3.66,-1.74,0.19,-0.3,-0.61,84:FC:E6:50:9E:F8,L,A,25,97.91999999999987,up
13036,341.0051,-9.48,3.84,-2.27,0.15,-0.35,-0.59,84:FC:E6:50:9E:F8,L,A,25,98.63999999999989,up
13037,341.0051,-9.42,4.02,-2.25,0.23,-0.35,-0.48,84:FC:E6:50:9E:F8,L,A,25,99.35999999999989,up
13038,341.0051,-9.39,4.02,-2.07,0.3,-0.35,-0.37,84:FC:E6:50:9E:F8,L,A,25,100.07999999999988,up
13039,341.0051,-9.29,3.87,-2.41,-0.68,-0.17,0.43,84:FC:E6:50:9E:F8,L,A,25,100.79999999999988,up
13040,341.0051,-7.58,4.05,-2.56,-0.74,-0.17,-0.51,84:FC:E6:50:9E:F8,L,A,25,101.51999999999988,up
13041,341.0051,-8.33,4.55,-2.34,-0.37,-0.21,0.2,84:FC:E6:50:9E:F8,L,A,25,102.23999999999988,up
13042,341.0051,-9.4,3.99,-2.41,-0.3,-0.18,0.26,84:FC:E6:50:9E:F8,L,A,25,102.95999999999988,up
13043,341.0051,-9.45,4.17,-2.55,-0.08,-0.25,0.25,84:FC:E6:50:9E:F8,L,A,25,103.67999999999988,up
13044,341.0051,-9.21,4.22,-2.6,-0.02,-0.26,0.18,84:FC:E6:50:9E:F8,L,A,25,104.39999999999988,up
13045,341.0051,-9.21,4.2,-2.91,-0.03,-0.26,0.07,84:FC:E6:50:9E:F8,L,A,25,105.11999999999988,up
13046,341.0051,-9.2,4.33,-2.59,0.01,-0.27,0.02,84:FC:E6:50:9E:F8,L,A,25,105.83999999999988,up
13047,341.0051,-9.84,2.75,-0.26,0.32,-0.0,-0.16,84:FC:E6:50:9E:F8,L,A,25,106.55999999999987,up
13048,341.0051,-9.66,4.15,-2.39,0.04,-0.26,-0.01,84:FC:E6:50:9E:F8,L,A,25,107.27999999999987,up
13049,341.0051,-9.02,4.3,-2.7,-0.14,-0.22,-0.17,84:FC:E6:50:9E:F8,L,A,25,107.99999999999989,up
13050,341.0051,-9.15,4.17,-2.66,-0.09,-0.3,-0.25,84:FC:E6:50:9E:F8,L,A,25,108.71999999999989,up
13051,341.0051,-9.3,4.07,-2.3,-0.0,-0.25,-0.32,84:FC:E6:50:9E:F8,L,A,25,109.43999999999988,up
13052,341.0051,-9.12,3.98,-2.28,0.09,-0.29,-0.29,84:FC:E6:50:9E:F8,L,A,25,110.15999999999988,up
13053,341.0051,-9.13,4.2,-2.3,0.29,-0.32,-0.25,84:FC:E6:50:9E:F8,L,A,25,110.87999999999988,up
13054,341.0051,-9.32,4.23,-2.33,0.31,-0.35,-0.27,84:FC:E6:50:9E:F8,L,A,25,111.59999999999988,up
13055,341.0051,-9.3,4.12,-2.15,0.31,-0.34,-0.34,84:FC:E6:50:9E:F8,L,A,25,112.31999999999988,up
13056,341.0051,-9.44,4.06,-2.01,0.24,-0.33,-0.39,84:FC:E6:50:9E:F8,L,A,25,113.03999999999986,up
13057,341.0051,-9.14,4.1,-2.49,-0.09,-0.21,-0.14,84:FC:E6:50:9E:F8,L,A,25,113.75999999999986,up
13058,341.0051,-9.87,2.56,-0.26,0.41,0.07,-0.09,84:FC:E6:50:9E:F8,L,A,25,114.47999999999986,up
13059,341.0051,-9.64,2.76,-0.51,0.1,-0.14,-0.14,84:FC:E6:50:9E:F8,L,A,25,115.19999999999986,up
13060,341.0051,-9.93,2.63,-0.64,0.55,0.1,0.07,84:FC:E6:50:9E:F8,L,A,25,115.91999999999986,up
13061,341.0051,-9.86,2.5,-0.74,0.61,0.09,0.07,84:FC:E6:50:9E:F8,L,A,25,116.63999999999986,up
13062,341.0051,-9.81,2.63,-1.15,-0.14,0.03,0.11,84:FC:E6:50:9E:F8,L,A,25,117.35999999999986,up
13063,341.0051,-9.64,2.57,-1.12,-0.01,0.0,0.2,84:FC:E6:50:9E:F8,L,A,25,118.07999999999986,up
13064,341.0051,-9.57,2.46,-1.17,-0.01,-0.0,0.3,84:FC:E6:50:9E:F8,L,A,25,118.79999999999986,up
13065,341.0051,-9.6,2.68,-1.02,-0.08,0.02,0.41,84:FC:E6:50:9E:F8,L,A,25,119.51999999999984,up
13066,341.0051,-9.74,2.88,-0.86,-0.3,0.07,0.46,84:FC:E6:50:9E:F8,L,A,25,120.23999999999984,up
13067,341.0051,-9.82,2.93,-0.74,-0.58,0.11,0.51,84:FC:E6:50:9E:F8,L,A,25,120.95999999999984,up
13068,341.0051,-9.23,3.12,-0.71,-0.7,0.16,0.49,84:FC:E6:50:9E:F8,L,A,25,121.67999999999984,up
13069,341.0051,-9.77,3.54,-0.43,-0.65,0.19,0.37,84:FC:E6:50:9E:F8,L,A,25,122.39999999999984,up
13070,341.0051,-10.07,3.43,-0.42,-0.56,0.27,0.18,84:FC:E6:50:9E:F8,L,A,25,123.11999999999983,up
13071,341.0051,-9.95,3.18,-0.56,-0.35,0.31,0.01,84:FC:E6:50:9E:F8,L,A,25,123.83999999999985,up
13072,341.0051,-10.02,3.48,-0.51,-0.08,0.33,-0.14,84:FC:E6:50:9E:F8,L,A,25,124.55999999999985,up
13073,341.0051,-10.01,3.08,-0.77,-0.0,0.35,-0.25,84:FC:E6:50:9E:F8,L,A,25,125.27999999999984,up
13074,341.0051,-9.94,3.04,-0.89,0.03,0.32,-0.23,84:FC:E6:50:9E:F8,L,A,25,125.99999999999984,up
13075,341.0051,-9.64,2.88,-0.97,0.23,0.27,-0.19,84:FC:E6:50:9E:F8,L,A,25,126.71999999999984,up
13076,341.0051,-9.68,2.94,-0.86,0.35,0.21,-0.09,84:FC:E6:50:9E:F8,L,A,25,127.43999999999984,up
13077,341.0051,-9.34,4.0,-2.49,-1.02,0.24,0.4,84:FC:E6:50:9E:F8,L,A,25,128.15999999999983,up
13078,341.0051,-9.99,2.64,-1.83,-0.54,0.11,0.05,84:FC:E6:50:9E:F8,L,A,25,128.87999999999985,up
13079,341.0051,-9.95,2.74,-1.88,-0.54,0.19,0.11,84:FC:E6:50:9E:F8,L,A,25,129.59999999999985,up
13080,341.0051,-9.8,2.8,-1.37,-0.35,0.04,0.07,84:FC:E6:50:9E:F8,L,A,25,130.31999999999985,up
13081,341.0051,-10.03,2.6,-1.88,-0.51,0.35,0.08,84:FC:E6:50:9E:F8,L,A,25,131.03999999999985,up
13082,341.0051,-9.94,2.48,-0.44,0.33,0.16,0.08,84:FC:E6:50:9E:F8,L,A,25,131.75999999999985,up
13083,341.0051,-9.99,2.5,-0.45,0.13,0.21,0.16,84:FC:E6:50:9E:F8,L,A,25,132.47999999999985,up
13084,341.0051,-10.11,2.43,-0.82,-0.09,0.22,0.19,84:FC:E6:50:9E:F8,L,A,25,133.19999999999985,up
13085,341.0051,-10.05,2.69,-0.62,-0.33,0.25,0.11,84:FC:E6:50:9E:F8,L,A,25,133.91999999999985,up
13086,341.0051,-9.92,2.64,-1.85,-0.5,0.26,0.14,84:FC:E6:50:9E:F8,L,A,25,134.63999999999984,up
13087,341.0051,-10.08,2.66,-0.67,-0.62,0.34,0.03,84:FC:E6:50:9E:F8,L,A,25,135.35999999999984,up
13088,341.0051,-9.96,2.52,-0.77,-0.53,0.36,-0.04,84:FC:E6:50:9E:F8,L,A,25,136.07999999999984,up
13089,341.0051,-9.76,2.43,-0.71,-0.2,0.4,-0.05,84:FC:E6:50:9E:F8,L,A,25,136.79999999999984,up
13090,341.0051,-10.05,2.6,-0.55,-0.55,0.3,0.09,84:FC:E6:50:9E:F8,L,A,25,137.51999999999984,up
13091,341.0051,-9.99,2.65,-1.04,0.09,0.4,0.01,84:FC:E6:50:9E:F8,L,A,25,138.23999999999984,up
13092,341.0051,-9.89,2.33,-0.94,0.12,0.39,0.01,84:FC:E6:50:9E:F8,L,A,25,138.95999999999984,up
13093,341.0051,-10.03,2.7,-1.8,-0.4,0.44,0.07,84:FC:E6:50:9E:F8,L,A,25,139.67999999999984,up
13094,341.0051,-10.12,2.68,-1.55,-0.31,0.44,0.08,84:FC:E6:50:9E:F8,L,A,25,140.39999999999984,up
13095,341.0051,-10.02,2.79,-1.92,-0.44,0.39,0.05,84:FC:E6:50:9E:F8,L,A,25,141.11999999999983,up
13096,341.0051,-9.98,2.59,-1.35,-0.21,0.44,0.06,84:FC:E6:50:9E:F8,L,A,25,141.83999999999983,up
13097,341.0051,-9.92,2.51,-1.32,-0.18,0.42,0.0,84:FC:E6:50:9E:F8,L,A,25,142.55999999999983,up
13098,341.0051,-9.87,2.64,-1.2,-0.08,0.44,-0.02,84:FC:E6:50:9E:F8,L,A,25,143.27999999999983,up
13099,341.0051,-10.11,2.64,-1.45,-0.23,0.45,0.09,84:FC:E6:50:9E:F8,L,A,25,143.99999999999983,up
13100,344.00536,-9.11,1.64,-5.12,0.01,1.32,-0.1,84:FC:E6:50:9E:F8,L,A,25,144.71999999999983,up
13101,344.00536,-9.04,1.47,-5.53,-0.1,1.31,-0.11,84:FC:E6:50:9E:F8,L,A,25,145.43999999999983,up
13102,344.00536,-8.88,1.62,-5.6,-0.21,1.29,-0.08,84:FC:E6:50:9E:F8,L,A,25,146.15999999999983,up
13103,344.00536,-8.85,1.7,-5.54,-0.13,1.26,-0.04,84:FC:E6:50:9E:F8,L,A,25,146.87999999999982,up
13104,344.00536,-9.97,2.44,-0.73,0.15,0.19,-0.07,84:FC:E6:50:9E:F8,L,A,25,147.59999999999982,up
13105,344.00536,-8.58,1.53,-5.68,-0.05,1.24,-0.05,84:FC:E6:50:9E:F8,L,A,25,148.31999999999982,up
13106,344.00536,-8.94,1.66,-4.89,0.04,1.29,-0.07,84:FC:E6:50:9E:F8,L,A,25,149.03999999999982,up
13107,344.00536,-8.55,1.68,-5.84,0.04,1.23,-0.01,84:FC:E6:50:9E:F8,L,A,25,149.75999999999982,up
13108,344.00536,-8.84,1.59,-5.59,-0.11,1.28,-0.07,84:FC:E6:50:9E:F8,L,A,25,150.47999999999982,up
13109,344.00536,-9.12,1.44,-5.0,-0.01,1.3,-0.05,84:FC:E6:50:9E:F8,L,A,25,151.19999999999982,up
13110,344.00536,-9.17,1.43,-4.6,-0.27,1.36,-0.11,84:FC:E6:50:9E:F8,L,A,25,151.91999999999982,up
13111,344.00536,-9.27,1.54,-4.52,0.19,1.28,-0.07,84:FC:E6:50:9E:F8,L,A,25,152.63999999999982,up
13112,344.00536,-9.05,1.57,-4.44,0.05,1.29,-0.07,84:FC:E6:50:9E:F8,L,A,25,153.3599999999998,up
13113,344.00536,-8.64,1.52,-5.96,0.11,1.22,0.05,84:FC:E6:50:9E:F8,L,A,25,154.0799999999998,up
13114,344.00536,-9.37,1.23,-4.53,-0.49,1.43,-0.16,84:FC:E6:50:9E:F8,L,A,25,154.7999999999998,up
13115,344.00536,-9.48,1.39,-4.21,-0.46,1.44,-0.19,84:FC:E6:50:9E:F8,L,A,25,155.5199999999998,up
13116,344.00536,-9.44,1.49,-4.3,-0.47,1.42,-0.23,84:FC:E6:50:9E:F8,L,A,25,156.2399999999998,up
13117,344.00536,-9.51,1.54,-4.43,-0.47,1.46,-0.24,84:FC:E6:50:9E:F8,L,A,25,156.9599999999998,up
13118,344.00536,-9.63,1.41,-4.26,-0.4,1.48,-0.26,84:FC:E6:50:9E:F8,L,A,25,157.6799999999998,up
13119,344.00536,-9.33,1.45,-4.79,0.1,1.3,-0.09,84:FC:E6:50:9E:F8,L,A,25,158.3999999999998,up
13120,344.00536,-8.66,1.54,-6.02,-0.02,1.21,0.04,84:FC:E6:50:9E:F8,L,A,25,159.1199999999998,up
13121,344.00536,-8.37,1.72,-6.35,0.1,1.19,0.03,84:FC:E6:50:9E:F8,L,A,25,159.8399999999998,up
13122,344.00536,-8.29,1.71,-5.96,-0.09,1.19,0.05,84:FC:E6:50:9E:F8,L,A,25,160.5599999999998,up
13123,344.00536,-6.94,1.32,-7.44,0.55,1.36,-0.07,84:FC:E6:50:9E:F8,L,A,25,161.2799999999998,up
13124,344.00536,-7.14,1.43,-7.41,0.59,1.35,-0.05,84:FC:E6:50:9E:F8,L,A,25,161.9999999999998,up
13125,344.00536,-7.11,1.47,-7.23,0.46,1.32,-0.08,84:FC:E6:50:9E:F8,L,A,25,162.7199999999998,up
13126,344.00536,-7.36,1.56,-7.13,0.22,1.32,-0.07,84:FC:E6:50:9E:F8,L,A,25,163.4399999999998,up
13127,344.00536,-7.45,1.64,-6.91,0.1,1.31,-0.08,84:FC:E6:50:9E:F8,L,A,25,164.1599999999998,up
13128,344.00536,-7.46,1.74,-6.98,0.15,1.26,-0.09,84:FC:E6:50:9E:F8,L,A,25,164.8799999999998,up
13129,344.00536,-7.5,1.56,-7.08,0.25,1.25,-0.03,84:FC:E6:50:9E:F8,L,A,25,165.5999999999998,up
13130,344.00536,-7.49,1.46,-6.86,0.35,1.2,-0.02,84:FC:E6:50:9E:F8,L,A,25,166.3199999999998,up
13131,344.00536,-7.53,1.52,-6.68,0.32,1.15,-0.01,84:FC:E6:50:9E:F8,L,A,25,167.0399999999998,up
13132,344.00536,-8.38,1.64,-6.06,-0.16,1.22,0.03,84:FC:E6:50:9E:F8,L,A,25,167.7599999999998,up
13133,344.00536,-7.73,1.67,-6.7,0.25,1.13,-0.07,84:FC:E6:50:9E:F8,L,A,25,168.4799999999998,up
13134,344.00536,-7.9,1.8,-6.92,0.27,1.1,-0.13,84:FC:E6:50:9E:F8,L,A,25,169.1999999999998,up
